season_year,player_id,team_id,assisted_fgm,ast,clutch_fga,clutch_tov,fga,fgm,three_pa,three_pm,tov,tov_3_second_violation,tov_back_court_violation,tov_bad_pass,tov_double_dribble,tov_kicked_ball_violation,tov_lane_violation,tov_lost_ball,tov_offensive_foul,tov_out_of_bounds,tov_palming,tov_traveling,tov_turnover,trans_fga,two_pa,two_pm,unassisted_fgm,zone_paint_att,zone_paint_made,zone_unknown_att,zone_unknown_made,three_rate,fta_rate,clutch_fga_share,trans_fga_share,ast_to_tov,clutch_pf_committed,clutch_pf_drawn,pf_committed,pf_drawn
2025,player_natisha_hiedeman,MIN,85.0,118.0,25.0,1.0,291.0,151.0,121.0,46.0,54.0,0.0,0.0,24.0,0.0,0.0,0.0,8.0,1.0,20.0,0.0,1.0,0.0,50.0,170.0,105.0,66.0,68.0,34.0,223.0,117.0,0.415807560137457,0.0,0.0859106529209622,0.1718213058419244,2.145454545454545,7.0,4.0,71.0,57.0
2025,player_naz_hillmon,ATL,127.0,105.0,15.0,2.0,286.0,139.0,163.0,53.0,50.0,0.0,0.0,23.0,0.0,0.0,0.0,6.0,7.0,9.0,0.0,4.0,1.0,17.0,123.0,86.0,12.0,22.0,10.0,264.0,129.0,0.5699300699300699,0.0,0.0524475524475524,0.0594405594405594,2.0588235294117645,6.0,3.0,74.0,43.0
2025,player_nia_coffey,ATL,47.0,46.0,15.0,3.0,132.0,55.0,81.0,24.0,30.0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0,5.0,0.0,14.0,51.0,31.0,8.0,12.0,6.0,120.0,49.0,0.6136363636363636,0.0,0.1136363636363636,0.106060606060606,1.4838709677419355,3.0,3.0,47.0,37.0
2025,player_nneka_ogwumike,SEA,262.0,99.0,35.0,2.0,586.0,320.0,179.0,66.0,85.0,0.0,1.0,30.0,0.0,0.0,0.0,20.0,14.0,17.0,0.0,3.0,0.0,57.0,407.0,254.0,58.0,172.0,98.0,414.0,222.0,0.3054607508532423,0.0,0.0597269624573378,0.0972696245733788,1.1511627906976745,1.0,6.0,84.0,150.0
2025,player_nneka_ogwumike,bffa4df2-c1b7-4ef4-b3d5-d5cc26df350f,5.0,3.0,1.0,0.0,8.0,7.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,2.0,1.0,1.0,7.0,6.0,0.25,0.0,0.125,0.25,1.0,1.0,6.0,84.0,150.0
2025,player_nyara_sabally,NYL,22.0,13.0,2.0,0.0,66.0,37.0,7.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,9.0,59.0,36.0,15.0,28.0,12.0,38.0,25.0,0.106060606060606,0.0,0.0303030303030303,0.1363636363636363,0.7647058823529411,3.0,3.0,36.0,24.0
2025,player_odyssey_sims,IND,25.0,48.0,3.0,0.0,109.0,49.0,30.0,9.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,19.0,79.0,40.0,24.0,46.0,23.0,63.0,26.0,0.2752293577981651,0.0,0.0275229357798165,0.1743119266055046,2.823529411764706,4.0,2.0,49.0,67.0
2025,player_odyssey_sims,LAS,23.0,42.0,1.0,0.0,89.0,40.0,34.0,12.0,17.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,7.0,55.0,28.0,17.0,38.0,18.0,51.0,22.0,0.3820224719101123,0.0,0.0112359550561797,0.0786516853932584,2.333333333333333,4.0,2.0,49.0,67.0
2025,player_olivia_nelson_ododa,CON,84.0,34.0,8.0,0.0,195.0,113.0,2.0,1.0,40.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,14.0,9.0,0.0,3.0,0.0,4.0,193.0,112.0,29.0,58.0,25.0,137.0,88.0,0.0102564102564102,0.0,0.041025641025641,0.0205128205128205,0.8292682926829268,5.0,5.0,90.0,101.0
2025,player_paige_bueckers,DAL,140.0,194.0,31.0,0.0,522.0,259.0,116.0,39.0,72.0,0.0,0.0,36.0,0.0,0.0,0.0,16.0,2.0,17.0,0.0,1.0,0.0,42.0,406.0,220.0,119.0,153.0,88.0,369.0,171.0,0.2222222222222222,0.0,0.0593869731800766,0.0804597701149425,2.6575342465753424,8.0,7.0,83.0,169.0
2025,player_paige_bueckers,bffa4df2-c1b7-4ef4-b3d5-d5cc26df350f,2.0,8.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.8333333333333334,0.0,0.0,0.0,8.0,8.0,7.0,83.0,169.0
2025,player_rachel_banham,CHI,88.0,119.0,24.0,5.0,327.0,129.0,235.0,86.0,71.0,0.0,0.0,44.0,0.0,0.0,0.0,12.0,3.0,10.0,0.0,2.0,0.0,28.0,92.0,43.0,41.0,27.0,13.0,300.0,116.0,0.7186544342507645,0.0,0.073394495412844,0.0856269113149847,1.6527777777777777,6.0,5.0,83.0,44.0
2025,player_rae_burrell,LAS,57.0,34.0,11.0,0.0,162.0,77.0,67.0,22.0,25.0,0.0,1.0,9.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,1.0,0.0,27.0,95.0,55.0,20.0,37.0,13.0,125.0,64.0,0.4135802469135802,0.0,0.0679012345679012,0.1666666666666666,1.3076923076923077,3.0,6.0,37.0,52.0
2025,player_rayah_marshall,CON,8.0,4.0,7.0,1.0,24.0,9.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,23.0,9.0,1.0,12.0,3.0,12.0,6.0,0.0416666666666666,0.0,0.2916666666666667,0.0833333333333333,0.5,2.0,2.0,12.0,7.0
2025,player_rebecca_allen,CHI,67.0,57.0,6.0,2.0,234.0,82.0,131.0,42.0,39.0,0.0,0.0,21.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,3.0,0.0,26.0,103.0,40.0,15.0,27.0,7.0,207.0,75.0,0.5598290598290598,0.0,0.0256410256410256,0.1111111111111111,1.425,1.0,0.0,64.0,29.0
2025,player_rebekah_gardner,NYL,43.0,25.0,4.0,2.0,98.0,55.0,42.0,20.0,23.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,4.0,0.0,15.0,56.0,35.0,12.0,21.0,9.0,77.0,46.0,0.4285714285714285,0.0,0.0408163265306122,0.1530612244897959,1.0416666666666667,4.0,0.0,63.0,24.0
2025,player_rhyne_howard,ATL,90.0,153.0,32.0,4.0,488.0,187.0,316.0,102.0,55.0,0.0,0.0,28.0,0.0,0.0,1.0,11.0,3.0,12.0,0.0,0.0,0.0,45.0,172.0,85.0,97.0,72.0,33.0,416.0,154.0,0.6475409836065574,0.0,0.0655737704918032,0.0922131147540983,2.732142857142857,9.0,13.0,99.0,117.0
2025,player_rickea_jackson,LAS,141.0,64.0,20.0,3.0,461.0,205.0,186.0,65.0,78.0,0.0,1.0,27.0,1.0,0.0,0.0,24.0,4.0,15.0,0.0,6.0,0.0,61.0,275.0,140.0,64.0,122.0,45.0,339.0,160.0,0.403470715835141,0.0,0.0433839479392624,0.1323210412147505,0.810126582278481,9.0,5.0,74.0,80.0
2025,player_robyn_parks,CON,1.0,2.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.8,0.0,0.0,0.4,1.0,1.0,0.0,7.0,1.0
2025,player_sabrina_ionescu,NYL,140.0,216.0,29.0,3.0,544.0,230.0,266.0,81.0,100.0,0.0,0.0,40.0,0.0,0.0,0.0,16.0,4.0,37.0,0.0,2.0,1.0,73.0,278.0,149.0,90.0,134.0,62.0,410.0,168.0,0.4889705882352941,0.0,0.0533088235294117,0.1341911764705882,2.1386138613861387,10.0,16.0,65.0,147.0
2025,player_sabrina_ionescu,a94924c8-9ca9-49aa-94f1-864f49c51a1c,3.0,7.0,0.0,0.0,8.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0,3.0,0.625,0.0,0.0,0.125,7.0,10.0,16.0,65.0,147.0
2025,player_sami_whitcomb,PHX,106.0,108.0,15.0,3.0,322.0,129.0,235.0,86.0,67.0,0.0,0.0,33.0,0.0,0.0,0.0,12.0,4.0,15.0,0.0,2.0,1.0,51.0,87.0,43.0,23.0,35.0,15.0,287.0,114.0,0.7298136645962733,0.0,0.046583850931677,0.1583850931677018,1.588235294117647,5.0,7.0,90.0,55.0
2025,player_sania_feagin,LAS,8.0,4.0,6.0,0.0,23.0,10.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,19.0,10.0,2.0,7.0,1.0,16.0,9.0,0.1739130434782608,0.0,0.2608695652173913,0.0434782608695652,0.5,4.0,0.0,16.0,1.0
2025,player_saniya_rivers,CON,77.0,113.0,18.0,2.0,335.0,142.0,125.0,43.0,62.0,0.0,0.0,33.0,0.0,0.0,0.0,6.0,2.0,18.0,0.0,3.0,0.0,38.0,210.0,99.0,65.0,47.0,24.0,288.0,118.0,0.373134328358209,0.0,0.053731343283582,0.1134328358208955,1.7936507936507935,6.0,9.0,70.0,58.0
2025,player_sarah_ashlee_barker,LAS,28.0,31.0,2.0,1.0,98.0,35.0,61.0,18.0,37.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,21.0,37.0,17.0,7.0,12.0,3.0,86.0,32.0,0.6224489795918368,0.0,0.0204081632653061,0.2142857142857142,0.8157894736842105,3.0,2.0,45.0,25.0
2025,player_satou_sabally,PHX,142.0,98.0,24.0,5.0,483.0,208.0,205.0,67.0,77.0,0.0,2.0,32.0,0.0,0.0,0.0,9.0,13.0,13.0,0.0,7.0,1.0,53.0,278.0,141.0,66.0,128.0,55.0,355.0,153.0,0.4244306418219462,0.0,0.0496894409937888,0.1097308488612836,1.2564102564102564,12.0,14.0,115.0,157.0
2025,player_serena_sundell,DAL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2025,player_sevgi_uzun,CHI,13.0,49.0,2.0,1.0,75.0,28.0,22.0,4.0,33.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,1.0,1.0,5.0,53.0,24.0,15.0,25.0,9.0,50.0,19.0,0.2933333333333333,0.0,0.0266666666666666,0.0666666666666666,1.4411764705882353,5.0,1.0,37.0,24.0
2025,player_sevgi_uzun,PHX,1.0,14.0,0.0,0.0,13.0,3.0,7.0,1.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,2.0,0.0,11.0,3.0,0.5384615384615384,0.0,0.0,0.1538461538461538,1.2727272727272727,5.0,1.0,37.0,24.0
2025,player_shakira_austin,WAS,131.0,68.0,19.0,2.0,373.0,191.0,15.0,2.0,92.0,4.0,0.0,28.0,1.0,0.0,0.0,23.0,7.0,21.0,0.0,8.0,0.0,14.0,358.0,189.0,60.0,158.0,65.0,215.0,126.0,0.0402144772117962,0.0,0.0509383378016085,0.0375335120643431,0.7311827956989247,4.0,9.0,86.0,121.0
2025,player_shatori_walker_kimbrough,ATL,20.0,22.0,6.0,0.0,59.0,26.0,31.0,11.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,7.0,28.0,15.0,6.0,7.0,4.0,52.0,22.0,0.5254237288135594,0.0,0.1016949152542373,0.1186440677966101,1.375,0.0,0.0,24.0,11.0
2025,player_shey_peddy,IND,13.0,15.0,2.0,2.0,30.0,17.0,22.0,11.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,8.0,6.0,4.0,6.0,4.0,24.0,13.0,0.7333333333333333,0.0,0.0666666666666666,0.0333333333333333,1.5,0.0,3.0,20.0,12.0
2025,player_shey_peddy,LAS,7.0,16.0,1.0,0.0,22.0,10.0,13.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,3.0,3.0,1.0,19.0,9.0,0.5909090909090909,0.0,0.0454545454545454,0.0454545454545454,3.2,0.0,3.0,20.0,12.0
2025,player_sika_kon,ATL,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,2.0,5.0,12.0,11.0
2025,player_sika_kon,WAS,4.0,5.0,4.0,1.0,14.0,7.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,11.0,6.0,3.0,4.0,3.0,10.0,4.0,0.2142857142857142,0.0,0.2857142857142857,0.1428571428571428,0.7142857142857143,2.0,5.0,12.0,11.0
2025,player_skylar_diggins,SEA,126.0,258.0,29.0,3.0,505.0,228.0,165.0,62.0,91.0,0.0,0.0,44.0,0.0,0.0,0.0,15.0,5.0,20.0,0.0,6.0,1.0,75.0,340.0,166.0,102.0,168.0,70.0,337.0,158.0,0.3267326732673267,0.0,0.0574257425742574,0.1485148514851485,2.8043478260869565,10.0,18.0,103.0,153.0
2025,player_skylar_diggins,bffa4df2-c1b7-4ef4-b3d5-d5cc26df350f,3.0,15.0,2.0,0.0,8.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,8.0,4.0,0.625,0.0,0.25,0.0,7.5,10.0,18.0,103.0,153.0
2025,player_sonia_citron,WAS,172.0,104.0,25.0,6.0,447.0,223.0,179.0,81.0,91.0,0.0,0.0,45.0,1.0,0.0,0.0,18.0,2.0,21.0,0.0,3.0,1.0,67.0,268.0,142.0,51.0,110.0,50.0,337.0,173.0,0.4004474272930649,0.0,0.0559284116331096,0.1498881431767337,1.1304347826086956,8.0,11.0,93.0,170.0
2025,player_sonia_citron,a94924c8-9ca9-49aa-94f1-864f49c51a1c,4.0,2.0,1.0,0.0,11.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.7272727272727273,0.0,0.0909090909090909,0.0909090909090909,1.0,8.0,11.0,93.0,170.0
2025,player_sophie_cunningham,IND,69.0,36.0,7.0,0.0,165.0,82.0,117.0,51.0,34.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,9.0,10.0,0.0,2.0,0.0,32.0,48.0,31.0,13.0,10.0,5.0,155.0,77.0,0.7090909090909091,0.0,0.0424242424242424,0.1939393939393939,1.0285714285714285,7.0,4.0,64.0,58.0
2025,player_stefanie_dolson,WAS,56.0,59.0,1.0,1.0,137.0,60.0,75.0,27.0,29.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,11.0,3.0,0.0,1.0,0.0,6.0,62.0,33.0,4.0,20.0,8.0,117.0,52.0,0.5474452554744526,0.0,0.0072992700729927,0.0437956204379562,1.9666666666666663,1.0,0.0,98.0,30.0
2025,player_stephanie_talbot,GSV,17.0,32.0,1.0,6.0,55.0,20.0,31.0,8.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,24.0,12.0,3.0,10.0,3.0,45.0,17.0,0.5636363636363636,0.0,0.0181818181818181,0.0363636363636363,1.6,5.0,1.0,43.0,24.0
2025,player_stephanie_talbot,NYL,18.0,34.0,3.0,0.0,43.0,19.0,24.0,8.0,21.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,4.0,19.0,11.0,1.0,11.0,6.0,32.0,13.0,0.5581395348837209,0.0,0.0697674418604651,0.0930232558139534,1.5454545454545454,5.0,1.0,43.0,24.0
2025,player_sug_sutton,WAS,57.0,166.0,11.0,2.0,272.0,119.0,119.0,42.0,83.0,0.0,0.0,35.0,2.0,0.0,0.0,15.0,2.0,25.0,0.0,4.0,0.0,30.0,153.0,77.0,62.0,76.0,39.0,196.0,80.0,0.4375,0.0,0.0404411764705882,0.1102941176470588,1.9761904761904765,2.0,5.0,58.0,54.0
2025,player_sydney_colson,IND,14.0,60.0,6.0,1.0,74.0,26.0,46.0,13.0,35.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,2.0,10.0,0.0,1.0,0.0,6.0,28.0,13.0,12.0,8.0,3.0,66.0,23.0,0.6216216216216216,0.0,0.081081081081081,0.081081081081081,1.6666666666666667,4.0,1.0,34.0,12.0
2025,player_taylor_thierry,ATL,1.0,2.0,4.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,0.3333333333333333,0.0,0.6666666666666666,0.1666666666666666,1.0,0.0,2.0,1.0,3.0
2025,player_te_hina_paopao,ATL,70.0,105.0,10.0,1.0,210.0,96.0,132.0,51.0,44.0,0.0,1.0,20.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,3.0,0.0,21.0,78.0,45.0,26.0,38.0,17.0,172.0,79.0,0.6285714285714286,0.0,0.0476190476190476,0.1,2.333333333333333,2.0,0.0,48.0,26.0
2025,player_teaira_mccowan,DAL,31.0,10.0,1.0,1.0,58.0,36.0,2.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,2.0,56.0,35.0,5.0,16.0,7.0,42.0,29.0,0.0344827586206896,0.0,0.0172413793103448,0.0344827586206896,0.5882352941176471,1.0,0.0,24.0,29.0
2025,player_temi_fagbenle,GSV,98.0,61.0,11.0,2.0,230.0,125.0,62.0,12.0,58.0,1.0,0.0,14.0,0.0,0.0,0.0,6.0,21.0,12.0,0.0,4.0,0.0,13.0,168.0,113.0,27.0,68.0,46.0,162.0,79.0,0.2695652173913043,0.0,0.0478260869565217,0.0565217391304347,1.0338983050847457,7.0,3.0,119.0,60.0
2025,player_tiffany_hayes,GSV,49.0,77.0,10.0,2.0,219.0,99.0,100.0,41.0,49.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,2.0,0.0,17.0,119.0,58.0,50.0,77.0,35.0,142.0,64.0,0.45662100456621,0.0,0.045662100456621,0.0776255707762557,1.54,3.0,9.0,60.0,78.0
2025,player_tiffany_mitchell,LVA,9.0,7.0,2.0,1.0,40.0,16.0,13.0,4.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,0.0,6.0,27.0,12.0,7.0,16.0,6.0,24.0,10.0,0.325,0.0,0.05,0.15,0.4666666666666667,2.0,2.0,52.0,53.0
2025,player_tiffany_mitchell,SEA,14.0,5.0,0.0,0.0,55.0,24.0,17.0,7.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,38.0,17.0,10.0,14.0,7.0,41.0,17.0,0.3090909090909091,0.0,0.0,0.0909090909090909,0.4545454545454545,2.0,2.0,52.0,53.0
2025,player_tina_charles,CON,207.0,74.0,13.0,1.0,569.0,260.0,46.0,12.0,82.0,2.0,0.0,29.0,0.0,0.0,1.0,20.0,9.0,11.0,0.0,10.0,0.0,38.0,523.0,248.0,53.0,230.0,92.0,339.0,168.0,0.0808435852372583,0.0,0.0228471001757469,0.0667838312829525,0.891566265060241,5.0,8.0,91.0,146.0
2025,player_tyasha_harris,DAL,6.0,13.0,0.0,0.0,17.0,8.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,0.0,16.0,8.0,0.6470588235294118,0.0,0.0,0.0588235294117647,3.25,1.0,0.0,5.0,2.0
2025,player_veronica_burton,GSV,78.0,265.0,17.0,4.0,348.0,149.0,172.0,61.0,94.0,1.0,1.0,51.0,0.0,0.0,0.0,17.0,3.0,19.0,0.0,1.0,1.0,38.0,176.0,88.0,71.0,115.0,57.0,233.0,92.0,0.4942528735632184,0.0,0.0488505747126436,0.1091954022988505,2.789473684210526,16.0,19.0,100.0,189.0
2025,player_yvonne_anderson,MIN,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0
2025,player_zia_cooke,SEA,22.0,14.0,11.0,4.0,79.0,30.0,38.0,15.0,22.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,1.0,0.0,12.0,41.0,15.0,8.0,20.0,3.0,59.0,27.0,0.4810126582278481,0.0,0.1392405063291139,0.1518987341772152,0.6086956521739131,1.0,0.0,25.0,17.0
