season_year,player_id,fga,three_pa,fta,ast,tov,pf_committed,pf_drawn,orb,drb,fgm,three_pm,ftm,fg_pct,three_pct,ft_pct,three_rate,fta_rate,tov_per_fga,ast_to_ratio,minutes_est,g,mpg,fga_per36,three_pa_per36,fta_per36,ast_per36,tov_per36,pf_committed_per36,pf_drawn_per36,orb_per36,drb_per36
2025,player_a_ja_wilson,631,61,290,124,89,0,268,91,318,334,25,248,0.5293185419968305,0.4098360655737705,0.8551724137931035,0.09667194928684628,0.4595879556259905,0.1410459587955626,1.3932584269662922,1247.0,40,31.175,18.216519647153167,1.7610264635124298,8.372093023255815,3.579791499599038,2.569366479550922,0.0,7.736968724939856,2.6271050521251,9.180433039294307
2025,player_aaliyah_edwards,138,9,87,20,41,0,73,47,85,69,0,56,0.5,0.0,0.6436781609195402,0.06521739130434782,0.6304347826086957,0.2971014492753623,0.4878048780487805,533.988,36,14.833,9.303579855727095,0.6067552079822017,5.8653003438279505,1.3483449066271151,2.764107058585586,0.0,4.92145890918897,3.16861053057372,5.730465853165239
2025,player_aaliyah_nye,161,113,17,24,27,0,18,15,51,59,37,14,0.36645962732919257,0.3274336283185841,0.8235294117647058,0.7018633540372671,0.10559006211180125,0.16770186335403728,0.8888888888888888,671.0,44,15.25,8.63785394932936,6.062593144560358,0.9120715350223547,1.2876304023845007,1.4485842026825633,0.0,0.9657228017883757,0.804769001490313,2.736214605067064
2025,player_aari_mcdonald,148,77,51,94,46,0,53,9,38,66,24,40,0.44594594594594594,0.3116883116883117,0.7843137254901961,0.5202702702702703,0.34459459459459457,0.3108108108108108,2.0434782608695654,525.0,20,26.25,10.148571428571428,5.28,3.4971428571428573,6.445714285714286,3.1542857142857144,0.0,3.634285714285714,0.6171428571428572,2.605714285714286
2025,player_aerial_powers,59,18,19,20,11,0,20,10,29,27,7,13,0.4576271186440678,0.3888888888888889,0.6842105263157895,0.3050847457627119,0.3220338983050847,0.1864406779661017,1.8181818181818181,167.0,10,16.7,12.718562874251496,3.8802395209580838,4.095808383233533,4.311377245508982,2.37125748502994,0.0,4.311377245508982,2.155688622754491,6.251497005988024
2025,player_ajae_petty,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,6.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2025,player_alanna_smith,319,160,65,121,65,0,85,65,149,160,53,31,0.5015673981191222,0.33125,0.47692307692307695,0.5015673981191222,0.20376175548589343,0.20376175548589343,1.8615384615384616,1114.008,42,26.524,10.308723097141135,5.1705194217635775,2.1005235150914534,3.910205312708706,2.1005235150914534,0.0,2.7468384428119004,2.1005235150914534,4.815046211517332
2025,player_alexis_prince,3,1,0,1,3,0,0,0,8,1,0,0,0.3333333333333333,0.0,,0.3333333333333333,0.0,1.0,0.3333333333333333,22.0,1,22.0,4.909090909090908,1.6363636363636365,0.0,1.6363636363636365,4.909090909090908,0.0,0.0,0.0,13.090909090909092
2025,player_alissa_pili,25,12,15,3,8,0,10,4,15,13,4,13,0.52,0.3333333333333333,0.8666666666666667,0.48,0.6,0.32,0.375,99.009,19,5.211,9.09008271975275,4.36323970548132,5.45404963185165,1.09080992637033,2.90882647032088,0.0,3.6360330879010996,1.45441323516044,5.45404963185165
2025,player_aliyah_boston,472,33,147,165,81,0,177,108,259,275,7,112,0.5826271186440678,0.21212121212121213,0.7619047619047619,0.06991525423728813,0.3114406779661017,0.1716101694915254,2.037037037037037,1326.9959999999999,44,30.159,12.804861506741544,0.8952551477170995,3.9879547489216245,4.476275738585497,2.197444453487426,0.0,4.8018230650280795,2.9299259379832345,7.02639646238572
2025,player_allisha_gray,526,264,232,149,74,0,171,36,187,251,103,186,0.47718631178707227,0.39015151515151514,0.8017241379310345,0.5019011406844106,0.44106463878326996,0.14068441064638784,2.0135135135135136,1451.016,42,34.548,13.050166228353097,6.549893316131593,5.755966853570188,3.696720091301543,1.8359549446732497,0.0,4.2425445343125086,0.8931672703815808,4.639507765593212
2025,player_alysha_clark,157,96,26,51,22,0,66,16,101,59,26,19,0.37579617834394907,0.2708333333333333,0.7307692307692307,0.6114649681528662,0.16560509554140126,0.14012738853503184,2.3181818181818183,827.9879999999999,42,19.714,6.826185886751983,4.173973535848346,1.1304511659589271,2.2174234409194336,0.956535601965246,0.0,2.869606805895738,0.6956622559747243,4.391367990840447
2025,player_alyssa_thomas,427,6,169,360,137,0,156,65,283,244,0,117,0.5714285714285714,0.0,0.6923076923076923,0.01405152224824356,0.3957845433255269,0.32084309133489464,2.627737226277372,1221.012,39,31.308,12.589556859392045,0.17690243830527463,4.982752012265236,10.614146298316479,4.039272341303771,0.0,4.599463395937141,1.9164430816404754,8.343898340065454
2025,player_amy_okonkwo,59,30,20,6,7,0,16,7,18,30,10,18,0.5084745762711864,0.3333333333333333,0.9,0.5084745762711864,0.3389830508474576,0.11864406779661017,0.8571428571428571,157.0,8,19.625,13.528662420382167,6.8789808917197455,4.585987261146497,1.375796178343949,1.6050955414012738,0.0,3.6687898089171975,1.6050955414012738,4.127388535031847
2025,player_aneesah_morrow,271,75,95,21,45,0,77,84,198,112,18,72,0.4132841328413284,0.24,0.7578947368421053,0.2767527675276753,0.3505535055350554,0.16605166051660517,0.4666666666666667,774.9820000000001,41,18.902,12.588679479007252,3.4839518853341107,4.413005721423207,0.9755065278935511,2.0903711312004662,0.0,3.5768572689430203,3.9020261115742043,9.197632977282053
2025,player_angel_reese,281,23,172,112,119,0,139,128,258,156,4,130,0.5551601423487544,0.17391304347826086,0.7558139534883721,0.08185053380782918,0.6120996441281139,0.4234875444839858,0.9411764705882353,947.01,30,31.567,10.682041372319194,0.8743307884816423,6.538473722558368,4.257610796084519,4.523711470839801,0.0,5.28399911299775,4.865840909810879,9.807710583837553
2025,player_ariel_atkins,348,118,93,122,84,0,124,23,91,162,43,80,0.46551724137931033,0.3644067796610169,0.8602150537634409,0.3390804597701149,0.2672413793103448,0.2413793103448276,1.4523809523809523,969.986,34,28.529,12.915650328973822,4.3794446517784795,3.4515962086050727,4.527900402686225,3.117570769062646,0.0,4.602128278140097,0.8536205677195341,3.3773683331512
2025,player_arike_ogunbowale,393,158,116,120,60,0,92,10,62,147,48,108,0.37404580152671757,0.3037974683544304,0.9310344827586207,0.4020356234096692,0.2951653944020356,0.15267175572519084,2.0,965.99,29,33.31,14.646114349009824,5.888259712833467,4.323026118282798,4.472095984430481,2.2360479922152403,0.0,3.428606921396702,0.37267466536920674,2.3105829252890815
2025,player_aziaha_james,273,111,55,59,38,0,47,36,75,106,32,41,0.3882783882783883,0.2882882882882883,0.7454545454545455,0.4065934065934066,0.20146520146520147,0.1391941391941392,1.5526315789473684,673.0179999999999,38,17.711,14.602878377695694,5.937434065656491,2.9419718343342973,3.155933422285883,2.0326350855400603,0.0,2.514048658431127,1.9256542915642674,4.011779774092224
2025,player_azura_stevens,403,194,100,94,64,0,82,74,278,204,74,79,0.5062034739454094,0.38144329896907214,0.79,0.4813895781637717,0.24813895781637718,0.1588089330024814,1.46875,1248.984,44,28.386,11.61584135585404,5.59174497031187,2.8823427682019944,2.709402202109875,1.8446993716492768,0.0,2.363521069925636,2.1329336484694763,8.012912895601545
2025,player_breanna_stewart,392,88,202,110,61,0,159,32,175,192,21,169,0.4897959183673469,0.23863636363636365,0.8366336633663366,0.22448979591836735,0.5153061224489796,0.1556122448979592,1.8032786885245902,948.011,31,30.581,14.885903222641932,3.3417333765114545,7.6707970688103835,4.177166720639318,2.3164288178090757,0.0,6.03790462346956,1.2151757732768924,6.645492510108006
2025,player_bree_hall,4,2,3,0,3,0,1,0,3,1,0,1,0.25,0.0,0.3333333333333333,0.5,0.75,0.75,0.0,17.0,4,4.25,8.470588235294118,4.235294117647059,6.352941176470589,0.0,6.352941176470589,0.0,2.1176470588235294,0.0,6.352941176470589
2025,player_bria_hartley,269,145,92,117,69,0,83,11,64,106,54,71,0.3940520446096654,0.3724137931034483,0.7717391304347826,0.5390334572490706,0.3420074349442379,0.25650557620817843,1.6956521739130435,867.0079999999999,38,22.816,11.16944711006127,6.020705691296967,3.820033955857386,4.858086661253415,2.865025466893039,0.0,3.4463349819148155,0.4567431903742526,2.6574149258138333
2025,player_brianna_turner,30,1,8,17,9,0,8,18,32,13,0,4,0.43333333333333335,0.0,0.5,0.03333333333333333,0.26666666666666666,0.3,1.8888888888888888,233.01000000000002,27,8.63,4.634994206257241,0.15449980687524137,1.235998455001931,2.626496716879104,1.3904982618771726,0.0,1.235998455001931,2.7809965237543453,4.943993820007724
2025,player_bridget_carleton,247,169,25,89,33,0,53,39,119,102,63,18,0.41295546558704455,0.3727810650887574,0.72,0.6842105263157895,0.10121457489878542,0.13360323886639677,2.696969696969697,1226.984,44,27.886,7.24703826618766,4.958499866338926,0.7335058973874151,2.6112809946991975,0.9682277845513878,0.0,1.5550325024613199,1.1442691999243673,3.491488071564096
2025,player_brionna_jones,393,47,132,98,64,0,141,137,185,230,13,102,0.5852417302798982,0.2765957446808511,0.7727272727272727,0.11959287531806616,0.33587786259541985,0.1628498727735369,1.53125,1168.992,44,26.568,12.102734663710274,1.44740083764474,4.065040650406504,3.0179847253017984,1.970928800197093,0.0,4.342202512934221,4.219019462921902,5.697216063069722
2025,player_brittney_griner,291,19,85,33,59,0,93,36,167,156,5,65,0.5360824742268041,0.2631578947368421,0.7647058823529411,0.06529209621993128,0.2920962199312715,0.2027491408934708,0.559322033898305,809.991,39,20.769,12.933477038633763,0.8444538272647474,3.7778197535528175,1.4666829631440348,2.6222513583484264,0.0,4.133379259769553,1.6000177779753109,7.422304692274359
2025,player_brittney_sykes,447,111,219,162,100,0,174,21,105,182,31,171,0.407158836689038,0.27927927927927926,0.7808219178082192,0.2483221476510067,0.4899328859060403,0.22371364653243847,1.62,1193.985,39,30.615,13.47755625070667,3.34677571326273,6.603098028869709,4.88448347341047,3.0151132551916486,0.0,5.2462970640334685,0.6331737835902462,3.1658689179512307
2025,player_caitlin_clark,187,104,50,115,66,0,57,1,64,72,29,41,0.3850267379679144,0.27884615384615385,0.82,0.5561497326203209,0.26737967914438504,0.35294117647058826,1.7424242424242424,404.00100000000003,13,31.077,16.663325090779477,9.26730379380249,4.455434516251197,10.247499387377752,5.88117356145158,0.0,5.079195348526365,0.08910869032502394,5.702956180801532
2025,player_cameron_brink,75,34,21,9,25,0,23,26,56,35,10,16,0.4666666666666667,0.29411764705882354,0.7619047619047619,0.4533333333333333,0.28,0.3333333333333333,0.36,243.99800000000002,19,12.842,11.065664472659613,5.0164345609390235,3.0983860523446913,1.3278797367191533,3.6885548242198705,0.0,3.3934704382822805,3.8360970171886652,8.26236280625251
2025,player_camryn_taylor,6,3,2,1,3,0,2,2,4,1,1,0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,22.998,6,3.833,9.392121054004697,4.6960605270023486,3.1307070180015653,1.5653535090007826,4.6960605270023486,0.0,3.1307070180015653,3.1307070180015653,6.2614140360031305
2025,player_carla_leite,206,72,99,75,57,0,86,9,39,86,13,83,0.4174757281553398,0.18055555555555555,0.8383838383838383,0.34951456310679613,0.48058252427184467,0.2766990291262136,1.3157894736842106,636.9920000000001,37,17.216,11.642218426605043,4.069124886968753,5.595046719582036,4.238671757259118,3.221390535516929,0.0,4.860343614990454,0.5086406108710941,2.204109313774741
2025,player_cecilia_zandalasini,147,90,32,32,25,0,29,5,51,67,37,28,0.4557823129251701,0.4111111111111111,0.875,0.6122448979591837,0.21768707482993196,0.17006802721088435,1.28,449.99600000000004,19,23.684,11.760104534262526,7.200064000568893,2.560022755757829,2.560022755757829,2.0000177779358035,0.0,2.320020622405532,0.4000035555871607,4.0800362669890395
2025,player_chelsea_gray,377,171,104,239,125,0,81,25,148,169,63,92,0.4482758620689655,0.3684210526315789,0.8846153846153846,0.4535809018567639,0.27586206896551724,0.33156498673740054,1.912,1368.0040000000001,44,31.091,9.921023622737945,4.499986842143736,2.7368341028242607,6.289455293990367,3.2894640658945438,0.0,2.131572714699664,0.6578928131789088,3.89472545401914
2025,player_cheyenne_parker_tyus,8,2,6,0,1,0,3,0,2,5,1,5,0.625,0.5,0.8333333333333334,0.25,0.75,0.125,0.0,14.0,2,7.0,20.57142857142857,5.142857142857142,15.428571428571427,0.0,2.571428571428571,0.0,7.7142857142857135,0.0,5.142857142857142
2025,player_chloe_bibby,53,42,9,7,7,0,9,5,20,21,17,8,0.39622641509433965,0.40476190476190477,0.8888888888888888,0.7924528301886793,0.16981132075471697,0.1320754716981132,1.0,154.0,14,11.0,12.38961038961039,9.818181818181817,2.103896103896104,1.6363636363636365,1.6363636363636365,0.0,2.103896103896104,1.1688311688311688,4.675324675324675
2025,player_christyn_williams,15,4,6,3,1,0,4,2,2,6,1,4,0.4,0.25,0.6666666666666666,0.26666666666666666,0.4,0.06666666666666667,3.0,45.0,4,11.25,12.0,3.2,4.8,2.4,0.8,0.0,3.2,1.6,1.6
2025,player_courtney_vandersloot,58,23,13,37,17,0,15,2,20,29,5,11,0.5,0.21739130434782608,0.8461538461538461,0.39655172413793105,0.22413793103448276,0.29310344827586204,2.176470588235294,191.002,7,27.286,10.931822703427187,4.33503314101423,2.4502361231819565,6.973748965979414,3.2041549303148655,0.0,2.827195526748411,0.3769594035664548,3.7695940356645474
2025,player_courtney_williams,574,151,53,276,102,0,61,23,195,253,61,45,0.44076655052264807,0.40397350993377484,0.8490566037735849,0.26306620209059234,0.09233449477351917,0.17770034843205576,2.7058823529411766,1259.984,44,28.636,16.400208256612782,4.3143404995619,1.5143049435548388,7.8858144230402925,2.9143227215583694,0.0,1.7428792746574562,0.6571512019200244,5.571499320626294
2025,player_crystal_bradford,6,2,0,1,1,0,1,2,3,2,0,0,0.3333333333333333,0.0,,0.3333333333333333,0.0,0.16666666666666666,1.0,24.0,4,6.0,9.0,3.0,0.0,1.5,1.5,0.0,1.5,3.0,4.5
2025,player_damiris_dantas,171,95,28,25,29,0,29,28,63,63,25,24,0.3684210526315789,0.2631578947368421,0.8571428571428571,0.5555555555555556,0.16374269005847952,0.1695906432748538,0.8620689655172413,439.014,38,11.553,14.022331861854063,7.790184367696702,2.296054339952712,2.0500485178149215,2.3780562806653087,0.0,2.3780562806653087,2.296054339952712,5.166122264893602
2025,player_dana_evans,260,99,53,96,37,0,44,8,39,107,37,40,0.4115384615384615,0.37373737373737376,0.7547169811320755,0.38076923076923075,0.20384615384615384,0.1423076923076923,2.5945945945945947,776.996,44,17.659,12.04639406123069,4.586896200237839,2.455611097097025,4.447899345685178,1.7142945394828288,0.0,2.0386205334390395,0.3706582788070981,1.8069591091846033
2025,player_dearica_hamby,491,53,236,144,117,0,211,113,236,324,15,148,0.659877800407332,0.2830188679245283,0.6271186440677966,0.1079429735234216,0.48065173116089616,0.23828920570264767,1.2307692307692308,1373.988,44,31.227,12.864741176778836,1.3886584162307094,6.183460117555612,3.7729587157966447,3.0655289565847736,0.0,5.528432562729805,2.960724547812645,6.183460117555612
2025,player_dewanna_bonner,239,115,86,38,28,0,67,29,108,105,40,75,0.4393305439330544,0.34782608695652173,0.872093023255814,0.4811715481171548,0.3598326359832636,0.11715481171548117,1.3571428571428572,778.008,33,23.576,11.059012246660702,5.321282043372304,3.9793935280871144,1.7583366752012832,1.295616497516735,0.0,3.100225190486473,1.3418885152851896,4.99737791899312
2025,player_diamond_miller,123,50,46,31,34,0,33,11,41,54,17,35,0.43902439024390244,0.34,0.7608695652173914,0.4065040650406504,0.37398373983739835,0.2764227642276423,0.9117647058823529,434.0,40,10.85,10.202764976958525,4.147465437788019,3.815668202764977,2.571428571428571,2.8202764976958523,0.0,2.7373271889400925,0.9124423963133641,3.400921658986175
2025,player_dijonai_carrington,244,66,82,48,59,0,81,48,76,107,23,66,0.4385245901639344,0.3484848484848485,0.8048780487804879,0.27049180327868855,0.3360655737704918,0.24180327868852458,0.8135593220338984,679.985,31,21.935,12.917932013206173,3.4941947248836374,4.341272233946337,2.5412325271880998,3.1235983146687056,0.0,4.288329889629918,2.5412325271880998,4.0236181680478245
2025,player_dominique_malonga,233,18,51,36,48,0,48,54,141,145,4,29,0.6223175965665236,0.2222222222222222,0.5686274509803921,0.07725321888412018,0.21888412017167383,0.20600858369098712,0.75,600.012,42,14.286,13.97972040559189,1.0799784004319914,3.059938801223976,2.159956800863983,2.879942401151977,0.0,2.879942401151977,3.2399352012959746,8.459830803383932
2025,player_elizabeth_kitley,19,1,2,1,7,0,6,4,13,7,0,1,0.3684210526315789,0.0,0.5,0.05263157894736842,0.10526315789473684,0.3684210526315789,0.14285714285714285,98.00399999999999,12,8.167,6.979306967062569,0.3673319456348721,0.7346638912697442,0.3673319456348721,2.5713236194441045,0.0,2.2039916738092327,1.4693277825394884,4.775315293253337
2025,player_elizabeth_williams,288,0,81,78,56,0,82,79,144,157,0,50,0.5451388888888888,,0.6172839506172839,0.0,0.28125,0.19444444444444445,1.3928571428571428,906.01,43,21.07,11.44358230041611,0.0,3.218507521992031,3.0993035396960296,2.225141002858688,0.0,3.258242182757365,3.1390382004613637,5.721791150208055
2025,player_emily_engstler,131,63,36,58,38,0,29,37,93,53,16,24,0.40458015267175573,0.25396825396825395,0.6666666666666666,0.48091603053435117,0.2748091603053435,0.2900763358778626,1.5263157894736843,512.0,40,12.8,9.2109375,4.4296875,2.53125,4.078125,2.671875,0.0,2.0390625,2.6015625,6.5390625
2025,player_emma_cannon,60,36,23,8,16,0,21,11,27,32,14,15,0.5333333333333333,0.3888888888888889,0.6521739130434783,0.6,0.38333333333333336,0.26666666666666666,0.5,213.00300000000001,21,10.143,10.14070224363037,6.084421346178222,3.887269193391642,1.3520936324840496,2.704187264968099,0.0,3.54924578527063,1.859128744665568,4.563316009633667
2025,player_emma_meesseman,152,21,37,54,36,0,41,22,65,91,14,32,0.5986842105263158,0.6666666666666666,0.8648648648648649,0.13815789473684212,0.24342105263157895,0.23684210526315788,1.5,439.994,17,25.882,12.436533225453074,1.7182052482533852,3.027314008827393,4.418242066937276,2.9454947112915173,0.0,3.354591198970895,1.8000245457892607,5.318254339831906
2025,player_erica_wheeler,405,202,50,144,68,0,82,17,102,168,76,43,0.4148148148148148,0.37623762376237624,0.86,0.49876543209876545,0.12345679012345678,0.16790123456790124,2.1176470588235294,1126.0040000000001,44,25.591,12.948444232880167,6.458236382819243,1.5985733620839713,4.603891282801837,2.174059772434201,0.0,2.6216603138177126,0.5435149431085502,3.2610896586513007
2025,player_ezi_magbegor,257,48,83,92,43,0,71,85,187,141,14,57,0.5486381322957199,0.2916666666666667,0.6867469879518072,0.1867704280155642,0.3229571984435798,0.16731517509727625,2.13953488372093,1203.0040000000001,44,27.341,7.690747495436423,1.4364042014822893,2.483782265063125,2.753108052841054,1.286778763827884,0.0,2.1246812146925524,2.5436324401248873,5.595991368274751
2025,player_gabby_williams,460,172,77,190,85,0,73,24,165,203,54,66,0.44130434782608696,0.313953488372093,0.8571428571428571,0.3739130434782609,0.1673913043478261,0.18478260869565216,2.235294117647059,1391.016,44,31.614,11.904967304473852,4.451422557325005,1.9927880053141012,4.917269104021808,2.1998309149571247,0.0,1.8892665504925894,0.6211287289290706,4.27026001138736
2025,player_grace_berger,81,22,15,58,21,0,19,12,51,26,2,10,0.32098765432098764,0.09090909090909091,0.6666666666666666,0.2716049382716049,0.18518518518518517,0.25925925925925924,2.761904761904762,418.0,19,22.0,6.976076555023924,1.894736842105263,1.291866028708134,4.9952153110047846,1.8086124401913874,0.0,1.6363636363636365,1.0334928229665072,4.392344497607655
2025,player_hailey_van_lith,100,29,31,45,36,0,32,4,27,37,5,23,0.37,0.1724137931034483,0.7419354838709677,0.29,0.31,0.36,1.25,360.992,29,12.448,9.972520166651893,2.892030848329049,3.0914812516620866,4.487634074993352,3.590107259994681,0.0,3.1912064533286055,0.3989008066660757,2.6925804449960107
2025,player_haley_jones,169,39,35,64,48,0,31,18,80,85,12,22,0.5029585798816568,0.3076923076923077,0.6285714285714286,0.23076923076923078,0.20710059171597633,0.28402366863905326,1.3333333333333333,593.992,28,21.214,10.242562189389757,2.3636681975514824,2.1212406901103047,3.8788401190588426,2.9091300892941323,0.0,1.878813182669127,1.0909237834852994,4.848550148823554
2025,player_haley_peters,76,39,13,25,22,0,23,25,49,25,8,10,0.32894736842105265,0.20512820512820512,0.7692307692307693,0.5131578947368421,0.17105263157894737,0.2894736842105263,1.1363636363636365,379.995,33,11.515,7.2000947380886595,3.6947854577033907,1.231595152567797,2.3684522164765323,2.084237950499349,0.0,2.17897603915841,2.3684522164765323,4.642166344294004
